FlowerID,Genotype,Plant_Sex,Flowering_Date,Location
16NM_Huti-white_plot444r22c19,Huti-white,female,2020-12-21,Arusha
16NM_Huti-white_plot612r30c19,Huti-white,female,2020-12-21,Arusha
16NM_Huti-white_plot502r24c3,Huti-white,female,2020-12-21,Arusha
2018NMMH_MshaleLaini_B3R4C15Plot508,Mshare laini,female,2020-12-21,Arusha
2018NMMH_T.2273-2_B3R7C15Plot511,T.2273-2,female,2020-12-21,Arusha
2018NMMH_T.2203-1_B3R13C14Plot481,T.2203-1,female,2020-12-21,Arusha
2018NMMH_Huti-white_B3R21C14Plot489,Huti-white,female,2020-12-21,Arusha
2018NMMH_T.2731-2_B3R31C15Plot535,T.2731-2,female,2020-12-21,Arusha
2018NMMH_NM237-8_B2R30C11Plot390,NM237-8,female,2020-12-21,Arusha
2018NMMH_T.2731-5_B2R31C11Plot391,T.2731-5,female,2020-12-21,Arusha
2018NMMH_T.2274-8_B1R28C5Plot172,T.2274-12,female,2020-12-21,Arusha
2018NMMH_T.2273-1_B2R21C11Plot381,T.2273-1,female,2020-12-21,Arusha
2018NMMH_T.1768-1_B2R18C7Plot234,T.1768-1,female,2020-12-21,Arusha
2018NMMH_T.2691-9_B2R13C7Plot229,T.2691-9,female,2020-12-21,Arusha
2020PollinationBlock2b_Mchare_Block6R4C5P231,Mchare,female,2020-12-22,Arusha
NM2018_Huti-white_block_4b_plot157,Huti-white,female,2020-12-23,Arusha
NM2018_Huti-white_block_4b_plot252,Huti-white,female,2020-12-23,Arusha
NM2018_Huti-white_block_4b_plot140,Huti-white,female,2020-12-23,Arusha
2020PollinationBlock2b_Mchare_Block6R4C5P580,Mchare,female,2020-12-23,Arusha
2018NMMH_NM237-8_B3R13C13Plot445,NM237-8,female,2020-12-23,Arusha
2018NMMH_T.2274-8_B1R28C5Plot172,T.2274-12,female,2020-12-23,Arusha
2020PollinationBlock2b_Mchare_Block6R4C5P569,Mchare,female,2020-12-31,Arusha
2018NMMH_T.2274-4_B2R13C9Plot301,T.2274-4,female,2020-12-31,Arusha
2018NMMH_NM226-5_B2R34C10Plot358,NM226-5,female,2021-01-05,Arusha
NM2018_ITC1468-kahuti_block_4_1128,ITC1468-kahuti,female,2021-01-06,Arusha
NM2018_Huti-white_block_4b_plot240,Huti-white,female,2021-01-06,Arusha
2020PollinationblockGWASBoders_Majimaji_P109R5C1,Majimaji,female,2021-01-06,Arusha
2018NMMH_NM237-8_B3R14C13Plot446,NM237-8,female,2021-01-06,Arusha
16NM_Huti-white_plot120_r6c7,Huti-white,female,2021-01-07,Arusha
16NM_Huti-white_plot441r21c21,Huti-white,female,2021-01-11,Arusha
2018NMMH_ITC0249-Calcutta4_B1R12C6Plot192,ITC0249-Calcutta 4,female,2021-01-13,Arusha
16NM_Huti-white_plot294r14c1,Huti-white,female,2021-01-14,Arusha
